ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans,prob_base,prob_combined
C00194,alto_riesgo,602.28,4284.74,0.548,1,0.0,8131.91,23.6,bajo,0.0228,0,1,0.6484666624250747,0.6828892504873039
C00195,alto_riesgo,523.16,7627.64,0.634,2,0.0,1357.91,46.6,bajo,0.0328,0,5,0.8111208200633001,0.8405541534922296
C00196,bajo_riesgo,719.62,7856.94,0.038,0,2.7,3341.32,39.4,medio,0.0022,0,4,0.17682625976013533,0.4748707867936606
C00197,alto_riesgo,510.41,6624.23,0.891,1,4.18,1732.58,26.5,bajo,0.0283,0,5,0.6595519960076295,0.717523785535386
C00198,medio_riesgo,513.62,8888.89,0.366,1,3.56,8302.37,38.7,medio,0.0097,0,4,0.394798626963083,0.47980873609254854
C00199,alto_riesgo,480.41,4214.44,0.372,1,3.13,10374.32,50.3,bajo,0.0269,0,1,0.6122516825251869,0.6693855808375472
C00200,bajo_riesgo,770.01,16893.42,0.038,0,7.69,394.53,14.4,alto,0.0003,0,0,0.0011273039263430577,0.0032597225289512613
C00201,bajo_riesgo,781.4,18047.65,0.22,0,2.96,4452.36,29.2,alto,0.0003,0,0,0.0022849393587648704,0.0039094615631091335
C00202,alto_riesgo,500.59,6462.75,0.615,2,0.14,1979.6,59.7,bajo,0.0428,0,5,0.8332624021813653,0.8590505731840868
C00203,medio_riesgo,561.59,12379.02,0.281,0,7.78,3500.72,2.2,medio,0.0019,0,2,0.062430141283905796,0.09096118625560727
C00204,bajo_riesgo,751.44,14968.9,0.049,0,6.57,1587.99,29.2,alto,0.0005,0,0,0.0017274367182449333,0.008425199577955013
C00205,alto_riesgo,543.69,8522.11,0.529,1,3.66,2999.69,57.3,bajo,0.0115,0,3,0.4637872711243588,0.6769249583837779
C00206,bajo_riesgo,740.47,11903.32,0.169,0,1.83,3530.09,35.1,alto,0.0011,0,0,0.0051545786315311025,0.013391127869610706
C00207,medio_riesgo,632.49,6251.12,0.483,0,6.32,10365.65,29.5,bajo,0.0066,0,1,0.2865703613240644,0.4871991119443915
C00208,alto_riesgo,378.3,4468.08,0.527,1,2.56,8701.32,26.9,bajo,0.0412,0,1,0.6641297265123938,0.8872140975196753
C00209,bajo_riesgo,819.14,15071.42,0.192,0,4.85,1255.62,35.0,alto,0.0005,0,0,0.0018969945323253224,0.003000730650498409
C00210,alto_riesgo,403.93,7478.7,0.645,3,2.17,7389.92,42.1,bajo,0.0925,1,5,0.9141525634353543,0.9875765538342679
C00211,bajo_riesgo,720.72,19914.12,0.019,0,6.21,9813.65,35.9,alto,0.0002,0,0,0.0017663358076132271,0.0032160062782978925
C00212,medio_riesgo,595.1,11878.69,0.479,1,3.84,4994.98,5.2,medio,0.0048,0,4,0.2644475786304556,0.3494557892780608
C00213,bajo_riesgo,793.97,10782.55,0.157,0,6.29,1502.69,29.4,alto,0.0011,0,0,0.0027362757686085946,0.003932437449106739
C00214,medio_riesgo,585.49,5708.02,0.579,1,4.43,1522.23,57.1,medio,0.0188,0,4,0.33128844976964233,0.5283336587670907
C00215,medio_riesgo,615.77,6910.59,0.536,0,1.32,4130.28,26.3,bajo,0.0065,0,3,0.4474729295101961,0.6551461481432314
C00216,bajo_riesgo,768.51,16523.96,0.13,0,7.41,2315.79,34.7,medio,0.0004,0,2,0.024260932409576615,0.03924343839485766
C00217,alto_riesgo,538.92,5117.63,0.712,2,2.26,3914.84,26.4,bajo,0.0554,0,5,0.841132631100076,0.9545407339718226
C00218,bajo_riesgo,756.84,15593.68,0.092,1,4.45,9548.77,1.2,alto,0.0009,0,0,0.006492471132744959,0.010683080790164006
C00219,medio_riesgo,582.58,8758.18,0.333,0,6.7,2738.8,7.7,bajo,0.0039,0,3,0.2438032142855297,0.3080702640519479
C00220,bajo_riesgo,728.59,24710.67,0.009,0,7.16,3175.42,15.4,medio,0.0001,0,2,0.011525872875287772,0.02259184746596549
C00221,medio_riesgo,537.24,6595.46,0.305,0,7.42,1973.2,36.2,medio,0.0066,0,4,0.15975413693286808,0.30522323364097625
C00222,medio_riesgo,522.25,9139.66,0.369,1,3.3,913.58,27.7,bajo,0.009,0,3,0.4416365908444965,0.6584619850812838
C00223,bajo_riesgo,794.86,17520.26,0.022,0,3.92,4915.88,53.8,alto,0.0002,0,0,0.0019090812437263602,0.009971518092278137
C00224,bajo_riesgo,794.15,15678.26,0.248,0,4.92,6003.52,31.4,medio,0.0005,0,2,0.04477567076887122,0.11889571108095978
C00225,bajo_riesgo,825.31,15461.69,0.1,0,7.44,2449.58,53.0,alto,0.0004,0,0,0.001299947294118768,0.006441720053371224
C00226,alto_riesgo,628.04,7392.51,0.75,2,3.85,11059.01,28.9,bajo,0.029,0,1,0.6304900526890502,0.8058903433309988
C00227,alto_riesgo,589.28,6887.35,0.461,2,3.69,3995.99,42.5,bajo,0.0255,0,5,0.7478129159157606,0.8741964000468837
C00228,alto_riesgo,533.51,5889.53,0.516,1,3.83,8975.62,26.8,bajo,0.0197,0,1,0.5269542824748609,0.596075203773577
C00229,medio_riesgo,584.48,12039.33,0.311,1,5.85,5303.72,43.8,bajo,0.0039,0,3,0.3153512473182843,0.5492030338587148
C00230,bajo_riesgo,785.63,12450.62,0.382,0,5.57,1505.81,59.5,medio,0.0011,0,2,0.04428011351371152,0.10870147563261547
C00231,bajo_riesgo,748.85,10846.06,0.243,0,4.96,1235.65,25.5,alto,0.0014,0,0,0.003535126455422686,0.00508095951941401
C00232,medio_riesgo,616.63,13052.76,0.332,2,2.5,3823.55,12.0,bajo,0.006,0,5,0.6273321896936264,0.7200022500667014
C00233,bajo_riesgo,794.26,17525.06,0.068,0,0.0,3062.49,0.1,alto,0.0003,0,0,0.0032312000765228623,0.008743377212438848
C00234,medio_riesgo,605.02,8403.23,0.193,0,1.67,1533.28,59.6,medio,0.0033,0,4,0.19959857627809993,0.5135484065334653
C00235,medio_riesgo,592.01,8146.88,0.451,2,0.0,2967.77,48.4,medio,0.0196,0,4,0.5501184764515427,0.7291348255788196
C00236,alto_riesgo,489.73,8229.85,0.574,2,3.49,8172.59,22.3,bajo,0.03,0,5,0.8144292343153022,0.9499215258511275
C00237,bajo_riesgo,750.14,13000.57,0.167,0,6.99,4224.91,21.8,alto,0.0008,0,0,0.0025516970791319136,0.0068400853362049685
C00238,medio_riesgo,710.82,4810.72,0.334,0,2.47,2864.78,8.9,medio,0.0058,0,4,0.2672124654737214,0.4481244982929142
C00239,bajo_riesgo,801.85,14221.98,0.154,0,7.5,1816.48,1.2,alto,0.0005,0,0,0.001728418921446199,0.0026881588020984254
C00240,alto_riesgo,429.0,7156.29,0.547,1,1.98,2625.36,23.1,bajo,0.0216,0,5,0.7258220067584906,0.8612976108840443
C00241,bajo_riesgo,816.8,13758.69,0.119,0,7.94,2556.94,26.9,medio,0.0005,0,2,0.029300825396644466,0.12644270667774865
C00242,alto_riesgo,638.34,5240.89,0.78,7,0.0,4433.27,15.6,bajo,0.6042,0,5,0.9907565573543328,0.9921329520661591
C00243,bajo_riesgo,755.8,13498.29,0.212,0,5.86,2560.0,17.4,alto,0.0008,0,0,0.0025443544436122016,0.006854777646081889
C00244,alto_riesgo,576.25,6907.88,0.777,1,2.73,6484.2,50.4,bajo,0.0193,0,1,0.48036814021239166,0.5538837718995289
C00245,medio_riesgo,590.26,8693.11,0.509,2,2.22,1239.93,51.8,medio,0.0189,0,4,0.4424147674049364,0.5210841483485513
C00246,bajo_riesgo,841.09,8543.24,0.059,0,6.26,2488.52,40.9,alto,0.0013,0,0,0.003258508327227175,0.004468538078706721
C00247,medio_riesgo,624.5,13560.63,0.279,0,4.32,2064.26,41.8,bajo,0.0012,0,3,0.16836378117542933,0.23709803397701648
C00248,bajo_riesgo,787.84,14618.79,0.043,0,4.86,3152.99,46.3,alto,0.0005,0,0,0.0021941210350251397,0.0034591900902227
C00249,medio_riesgo,616.74,12246.67,0.255,0,0.04,8741.82,40.6,medio,0.0016,0,4,0.24502012385683672,0.5863691536493314
C00250,alto_riesgo,459.36,7412.0,0.597,3,0.91,2499.08,49.9,bajo,0.0762,0,5,0.8905075107749308,0.9712562953689474
C00251,alto_riesgo,424.39,2987.37,0.861,2,0.0,8833.77,1.8,bajo,0.1315,0,5,0.9427459818119146,0.9492814425243858
C00252,medio_riesgo,617.94,3993.2,0.291,2,2.49,9116.01,45.9,bajo,0.0338,0,1,0.689461283396832,0.8974559012230828
C00253,alto_riesgo,523.88,4207.92,0.602,1,1.06,4874.98,40.0,bajo,0.031,0,5,0.7970931428704738,0.896844615760523
C00254,bajo_riesgo,748.56,12525.6,0.131,0,8.98,1616.58,6.1,alto,0.0009,0,0,0.0018486471270246468,0.0027652711892991854
C00255,bajo_riesgo,729.4,19381.23,0.043,0,5.41,4212.53,55.7,medio,0.0002,0,2,0.024985566196763745,0.12308191212944475
C00256,medio_riesgo,617.55,11112.78,0.383,0,0.0,6280.33,11.0,medio,0.0023,0,4,0.26319427939033957,0.4597997907755542
C00257,alto_riesgo,553.9,6512.61,0.816,3,0.68,5401.13,33.3,bajo,0.0882,0,5,0.9131411716945931,0.9329007222756337
C00258,medio_riesgo,563.97,7410.68,0.489,1,4.58,944.32,1.5,bajo,0.0129,0,3,0.4591120807305882,0.5304151736761279
C00259,medio_riesgo,586.63,12554.86,0.478,1,0.72,5121.07,54.5,medio,0.0043,0,4,0.30641375011221283,0.40139112082196904
C00260,bajo_riesgo,763.21,18189.25,0.276,0,6.19,3490.45,55.0,medio,0.0003,0,2,0.025186998336272217,0.042386955512686564
C00261,alto_riesgo,346.5,8835.5,0.83,0,1.04,4359.01,52.9,bajo,0.0139,0,3,0.5275499797689656,0.7324729323115388
C00262,bajo_riesgo,802.19,15445.11,0.077,1,8.44,749.41,59.3,medio,0.0008,0,2,0.03324087641636659,0.08805868055039161
C00263,alto_riesgo,528.59,5032.83,0.659,1,2.13,1273.73,11.3,bajo,0.0279,0,5,0.7317350388633079,0.7749988402568666
C00264,bajo_riesgo,844.04,16107.01,0.141,0,3.74,6917.45,57.8,alto,0.0003,0,0,0.0024422092166957263,0.004036444625988211
C00265,bajo_riesgo,792.99,16169.58,0.158,0,5.24,8423.23,33.2,alto,0.0004,0,0,0.002585571262226684,0.013236501313110764
C00266,bajo_riesgo,782.78,14879.31,0.262,0,3.97,3183.06,33.5,alto,0.0006,0,0,0.0026607267172064205,0.007408967304694293
C00267,bajo_riesgo,781.13,14378.39,0.088,0,6.47,2513.36,24.4,alto,0.0005,0,0,0.0019266667463114055,0.005298832819696036
C00268,alto_riesgo,368.94,5434.72,0.538,0,0.0,1954.47,11.9,bajo,0.018,0,3,0.6110085721059842,0.6477920452613003
C00269,bajo_riesgo,772.24,15493.71,0.117,0,7.86,4543.43,56.2,alto,0.0004,0,0,0.0015291932559202866,0.00247245651071944
C00270,bajo_riesgo,794.73,17657.3,0.16,0,3.3,862.8,53.4,medio,0.0003,0,2,0.029732515828673006,0.04885705505685539
C00271,medio_riesgo,516.34,8125.36,0.225,0,3.6,2826.16,58.9,medio,0.0047,0,4,0.2055311882619031,0.2605247520223752
C00272,medio_riesgo,653.4,10018.9,0.574,0,0.77,4458.8,37.0,medio,0.0033,0,4,0.2341562532398959,0.4351103704645596
C00273,alto_riesgo,467.51,3680.88,0.789,1,4.72,14305.78,47.6,bajo,0.0501,0,1,0.6728552206932034,0.7255777215889937
C00274,alto_riesgo,610.91,5016.34,0.819,1,1.72,7112.16,29.1,bajo,0.0265,0,1,0.5762922234244857,0.7555674777986483
C00275,medio_riesgo,548.24,10115.34,0.537,0,1.86,2675.91,4.7,medio,0.0042,0,4,0.2338204496645273,0.5742004536442347
C00276,medio_riesgo,599.63,10087.13,0.303,1,4.39,1825.75,51.9,bajo,0.0055,0,3,0.34564018462301715,0.5689255336529636
C00277,bajo_riesgo,752.31,15046.61,0.272,0,6.95,3664.01,38.6,alto,0.0006,0,0,0.0019387999869735426,0.003092503575223117
C00278,alto_riesgo,522.46,4124.68,0.47,1,1.26,12187.43,7.5,bajo,0.0272,0,1,0.7069202782872122,0.8455544353204223
C00279,bajo_riesgo,784.97,16035.58,0.332,0,6.79,2932.87,49.9,medio,0.0005,0,2,0.02849094858950341,0.12910542020816015
C00280,bajo_riesgo,783.4,13735.93,0.315,0,0.06,4182.64,36.2,alto,0.0008,0,0,0.005268230108082895,0.013207944411342036
C00281,medio_riesgo,560.76,10985.81,0.273,0,4.28,3903.47,42.6,medio,0.0025,0,4,0.15284128749841494,0.31674337395004337
C00282,alto_riesgo,390.76,6129.22,0.602,2,4.45,6754.18,53.0,bajo,0.0615,0,5,0.8333273446619333,0.9208628924875636
C00283,medio_riesgo,587.21,11716.24,0.456,0,3.37,7648.94,55.1,bajo,0.0025,0,3,0.30141736499110683,0.393451308337782
C00284,alto_riesgo,441.38,8301.96,0.835,0,0.0,971.22,11.9,bajo,0.0117,0,3,0.5084764183715008,0.5628489829351678
C00285,medio_riesgo,646.35,13697.12,0.367,1,3.2,2439.78,36.6,medio,0.0025,0,4,0.1806777429172063,0.5135043232210121
C00286,medio_riesgo,582.11,10101.15,0.692,0,1.37,1631.41,40.9,medio,0.0046,0,4,0.21524404318420723,0.6801434106474362
C00287,bajo_riesgo,780.48,15518.32,0.088,0,3.73,4207.81,38.7,medio,0.0004,0,2,0.04521094240882389,0.07113232190211133
C00288,medio_riesgo,550.4,7840.99,0.494,0,4.44,1977.21,34.3,medio,0.0062,0,4,0.19962283092890087,0.6478672027743373
C00289,alto_riesgo,468.36,7888.3,0.607,0,1.59,870.8,47.6,bajo,0.009,0,3,0.41728947206296946,0.49058100443652775
C00290,medio_riesgo,570.69,5776.1,0.623,1,7.9,4516.05,14.5,medio,0.0204,0,4,0.30860593102321626,0.5054546206862831
C00291,medio_riesgo,574.64,7875.43,0.545,1,1.65,1802.26,20.7,medio,0.0122,0,4,0.38209269829954406,0.5950965154581518
C00292,medio_riesgo,658.72,9360.7,0.764,0,3.97,3220.53,51.1,bajo,0.0046,0,3,0.28061021359884103,0.35359497322399625
C00293,alto_riesgo,416.48,4304.84,0.677,2,4.26,6982.82,21.2,bajo,0.0873,0,5,0.871498032954003,0.8958876630977485
C00294,alto_riesgo,653.39,3787.61,0.783,0,3.46,11441.87,56.8,bajo,0.0144,0,1,0.44377882758943427,0.5042783404177641
C00295,medio_riesgo,663.13,8575.09,0.217,1,3.59,7036.02,34.8,medio,0.0055,0,4,0.3166178040452989,0.5328511570150064
C00296,alto_riesgo,523.89,4462.79,0.852,1,0.0,7381.26,8.6,bajo,0.0395,0,1,0.6932144562895907,0.7253580288291862
C00297,bajo_riesgo,806.62,12205.08,0.442,0,5.51,1423.39,3.6,alto,0.0011,0,0,0.0029204720195585903,0.00760681565046021
C00298,bajo_riesgo,782.8,14936.5,0.079,0,8.2,1248.18,38.7,alto,0.0005,0,0,0.0012931591833059463,0.0020400217491652506
C00299,bajo_riesgo,827.54,14391.38,0.279,0,9.14,2266.29,25.1,alto,0.0006,0,0,0.0013289096001720404,0.006424081698443326
C00300,bajo_riesgo,706.04,12749.01,0.159,0,2.83,3408.88,0.2,medio,0.001,0,2,0.08136422308097588,0.11829660932687648
C00301,bajo_riesgo,795.31,15442.62,0.12,0,6.27,3269.31,58.0,alto,0.0004,0,0,0.0016580971244378835,0.004685742277888465
C00302,bajo_riesgo,805.12,12236.9,0.038,0,4.98,2975.56,10.4,medio,0.0007,0,2,0.05232562433978438,0.07625231993278658
C00303,alto_riesgo,657.01,3606.77,0.537,0,1.08,1906.38,37.9,bajo,0.011,0,3,0.48817453521853466,0.538966090956158
C00304,bajo_riesgo,755.67,15127.49,0.341,0,2.88,2250.46,13.5,alto,0.0007,0,0,0.003163314495559635,0.00881920954770454
C00305,medio_riesgo,679.28,6286.79,0.451,0,3.71,11914.33,36.1,bajo,0.0055,0,1,0.35347042364716563,0.4248884992385422
C00306,bajo_riesgo,824.79,19326.84,0.095,0,5.0,3557.28,10.9,alto,0.0002,0,0,0.001359670705541481,0.0073752715585341235
C00307,alto_riesgo,509.44,7317.85,0.869,0,3.28,15912.29,3.3,bajo,0.0121,0,1,0.522574656265935,0.7302495866616878
C00308,medio_riesgo,587.53,6253.01,0.456,1,7.36,1692.88,16.9,bajo,0.0145,0,3,0.39552319780668016,0.5997905649072894
C00309,alto_riesgo,307.63,7147.77,0.391,2,0.0,1976.8,50.4,bajo,0.0505,0,5,0.8627467726982494,0.9309366564577063
C00310,medio_riesgo,588.16,10500.79,0.412,0,0.0,10855.76,42.4,bajo,0.003,1,1,0.3651012221324281,0.5788769311144837
C00311,alto_riesgo,509.64,10144.82,0.687,0,2.34,2787.99,58.8,bajo,0.0056,0,3,0.3454568492283123,0.5699212446664804
C00312,bajo_riesgo,844.19,15742.78,0.234,0,4.67,6329.87,58.0,alto,0.0004,0,0,0.0022483750867663245,0.011329803868395159
C00313,bajo_riesgo,762.82,17261.34,0.319,0,3.58,3685.69,45.4,alto,0.0004,0,0,0.0022509714835924313,0.0037732726351488873
C00314,bajo_riesgo,722.01,17039.06,0.229,1,4.19,4920.18,54.7,medio,0.0009,0,2,0.07143392991124252,0.18530056333331663
C00315,bajo_riesgo,791.63,15008.15,0.173,0,7.96,6434.73,30.7,alto,0.0005,0,0,0.0018845694891773126,0.0030344450441656726
C00316,medio_riesgo,555.12,10855.61,0.235,1,3.68,4127.54,4.0,medio,0.0049,0,4,0.2799696148952087,0.361383897836908
C00317,bajo_riesgo,819.82,10074.91,0.036,0,11.75,5398.51,9.5,medio,0.001,0,2,0.03327530531591292,0.04712216746534894
C00318,bajo_riesgo,719.31,18738.85,0.065,1,5.31,1627.51,56.6,alto,0.0005,0,0,0.002306988137100092,0.003967265051460441
C00319,bajo_riesgo,813.01,17527.42,0.261,1,4.11,841.86,2.2,medio,0.0006,0,2,0.053469470913101065,0.08626356223566596
C00320,medio_riesgo,675.77,5376.29,0.322,0,1.74,6471.95,26.9,medio,0.0057,0,4,0.3211739999314942,0.380357052259479
C00321,medio_riesgo,594.46,11499.83,0.323,0,3.9,5312.24,52.6,medio,0.0021,0,4,0.1538155533820184,0.4555930161112072
C00322,medio_riesgo,578.66,8076.57,0.403,1,6.16,1746.3,4.2,medio,0.0098,0,4,0.25421771351934963,0.44864102674906037
C00323,alto_riesgo,414.4,4189.94,0.505,3,2.32,6317.27,58.7,bajo,0.1387,0,5,0.9273426806116727,0.9659715321618175
C00324,alto_riesgo,536.84,7840.0,0.417,2,3.1,3899.5,21.1,bajo,0.0235,0,5,0.7649344806849581,0.8862159996925395
C00325,medio_riesgo,705.94,12011.8,0.785,0,2.91,8969.35,7.1,bajo,0.0024,0,1,0.23160672051221254,0.31432755775760113
C00326,alto_riesgo,494.83,5441.72,0.703,0,0.0,4965.37,5.9,bajo,0.0151,0,3,0.6190210442055717,0.7722172726055205
C00327,bajo_riesgo,793.32,16688.98,0.022,0,5.76,902.12,50.1,medio,0.0003,0,2,0.023854384838467295,0.03853927809105191
C00328,alto_riesgo,552.42,5324.88,0.765,0,0.74,4578.25,38.3,bajo,0.014,0,3,0.5542038762883867,0.738113696886553
C00329,bajo_riesgo,884.12,14916.78,0.063,0,2.96,3748.74,40.3,alto,0.0003,0,0,0.002410921141952683,0.003834484467426231
C00330,bajo_riesgo,779.72,14237.18,0.248,0,2.77,2590.62,19.5,alto,0.0006,0,0,0.0033214584269637758,0.005177728630638857
C00331,medio_riesgo,718.75,11569.81,0.546,0,5.14,11826.31,33.7,medio,0.0019,0,4,0.17341863636144186,0.24201526087770955
C00332,medio_riesgo,700.64,11711.42,0.261,1,8.43,1678.86,57.8,bajo,0.0028,0,3,0.17698457694847328,0.24022546717903742
C00333,bajo_riesgo,808.25,16447.0,0.282,1,8.53,7358.45,18.3,alto,0.0008,0,0,0.0028869537676397606,0.004814504986871494
C00334,bajo_riesgo,733.77,20118.28,0.143,0,5.77,1149.75,34.5,alto,0.0002,0,0,0.0010887316550803486,0.005965370901651294
C00335,bajo_riesgo,823.62,9046.26,0.207,1,5.35,1572.24,20.1,alto,0.0031,0,0,0.006517703604269151,0.008997764020094463
C00336,alto_riesgo,470.29,6485.63,0.769,2,0.0,9147.1,39.7,bajo,0.0554,1,5,0.9019785993093135,0.9522999839781163
C00337,alto_riesgo,488.64,7659.63,0.96,1,3.57,4781.61,46.7,bajo,0.0267,0,5,0.6933190513763947,0.7513338438739277
C00338,medio_riesgo,520.19,8762.49,0.445,0,3.32,10042.65,52.3,bajo,0.0053,0,1,0.327782640355049,0.4089643383613586
C00339,alto_riesgo,485.87,9182.99,0.205,1,2.74,3885.14,51.8,bajo,0.0082,0,3,0.49090028764365584,0.7040317571145113
C00340,medio_riesgo,552.53,13224.22,0.461,2,5.43,1148.88,5.9,medio,0.0082,0,4,0.273356672913195,0.3635402311290764
C00341,medio_riesgo,560.39,6464.3,0.298,0,5.81,1374.95,40.1,medio,0.0063,0,4,0.1773532049876593,0.3313576907233726
C00342,medio_riesgo,585.67,11087.13,0.213,2,4.37,545.48,52.7,medio,0.0084,0,4,0.2894252654004222,0.5088385125071107
C00343,medio_riesgo,586.8,9322.56,0.625,0,3.89,5073.31,34.2,medio,0.0048,0,4,0.21114292655337163,0.27410926694884247
C00344,bajo_riesgo,806.53,20158.61,0.103,1,6.02,1999.95,32.9,alto,0.0003,0,0,0.001704338313152845,0.005328671177145296
C00345,medio_riesgo,517.28,6272.18,0.29,1,3.76,2923.87,28.0,medio,0.0147,0,4,0.37949203779528723,0.4441558451959
C00346,alto_riesgo,715.08,9730.72,0.503,0,1.12,5521.43,57.8,bajo,0.0026,0,3,0.33571342469056054,0.4188712647195639
C00347,bajo_riesgo,767.38,12874.21,0.035,0,6.97,3763.18,38.9,medio,0.0007,0,2,0.0400454347462277,0.10055394131332097
C00348,bajo_riesgo,777.59,14748.03,0.46,0,5.56,4632.94,56.4,medio,0.0008,0,2,0.043513961593584685,0.06753057590280173
C00349,alto_riesgo,535.4,4987.5,0.411,2,0.17,1339.53,49.2,bajo,0.0407,0,5,0.8369286313224186,0.9143923097078986
C00350,medio_riesgo,622.97,13000.8,0.341,1,3.59,3366.26,52.4,medio,0.003,1,4,0.19262524842176737,0.39034265843646104
C00351,medio_riesgo,761.0,8122.68,0.252,0,3.59,2172.46,19.6,medio,0.0023,0,4,0.1538284467613147,0.4339313910753125
C00352,alto_riesgo,539.8,5143.56,0.471,1,3.4,5067.86,4.9,bajo,0.0212,1,3,0.6274160856298071,0.6837450909464284
C00353,medio_riesgo,574.25,8888.78,0.396,0,0.66,1029.96,5.3,bajo,0.0042,0,3,0.386876095222222,0.6035557021027125
C00354,medio_riesgo,561.67,12034.92,0.222,0,7.84,929.26,28.8,medio,0.0019,0,2,0.05095437885971342,0.07347187529177428
C00355,medio_riesgo,608.38,11409.98,0.498,2,7.7,3789.05,18.8,medio,0.0104,0,4,0.26674966965622415,0.6243447167359794
C00356,medio_riesgo,713.1,5912.14,0.253,0,6.46,4804.2,37.2,bajo,0.0042,0,3,0.2726334482985996,0.3284829597882403
C00357,bajo_riesgo,706.81,10355.5,0.039,1,8.2,738.51,27.2,medio,0.0027,0,2,0.07379378220886469,0.10170433118679736
C00358,alto_riesgo,546.41,6264.21,0.908,1,3.79,6154.76,49.4,bajo,0.0279,0,5,0.712431093551472,0.7661005003993345
C00359,medio_riesgo,499.92,4150.83,0.728,0,1.36,6359.78,40.5,medio,0.0197,0,4,0.45660847327416515,0.514567225911665
C00360,medio_riesgo,597.13,10188.56,0.07,0,2.53,4932.79,17.5,medio,0.002,0,4,0.19749368208301518,0.3840274537936735
C00361,alto_riesgo,353.51,6083.63,0.457,0,3.88,1922.83,27.8,bajo,0.0151,0,3,0.4635295450594132,0.5282905799133109
C00362,alto_riesgo,435.88,5286.15,0.843,1,0.44,2793.28,56.0,bajo,0.043,0,5,0.7991437216587297,0.8310744678041238
C00363,bajo_riesgo,733.52,10984.31,0.244,0,8.73,1505.09,34.6,medio,0.0014,0,2,0.039636581614243764,0.09510966290383906
C00364,medio_riesgo,671.04,2891.23,0.44,1,5.09,3890.54,38.2,medio,0.0216,0,4,0.38632370794793364,0.43337885907227464
C00365,medio_riesgo,583.72,11577.59,0.547,0,4.77,2029.34,38.9,bajo,0.0028,0,3,0.21921370434870932,0.4206391754188259
C00366,bajo_riesgo,729.42,17567.02,0.065,0,6.96,1752.95,1.6,alto,0.0003,0,0,0.0013916869971541033,0.0023335821451542635
C00367,alto_riesgo,548.18,9078.77,0.785,1,0.13,4341.43,34.5,bajo,0.0138,0,5,0.7171874143739309,0.8534520482102059
C00368,alto_riesgo,518.82,7494.93,0.637,2,2.25,4114.26,39.7,bajo,0.0342,0,5,0.8004547101719496,0.9673145251964266
C00369,medio_riesgo,642.01,9871.71,0.384,0,4.7,7577.82,35.3,bajo,0.0028,0,3,0.2955891413580599,0.5159497731213406
C00370,medio_riesgo,669.94,8011.48,0.425,1,4.88,1940.34,25.7,medio,0.0078,0,4,0.24879915647455503,0.30958720515931376
C00371,bajo_riesgo,658.95,10533.11,0.15,0,5.29,3979.49,34.4,medio,0.0017,0,4,0.12242680454521093,0.16767135412782874
C00372,bajo_riesgo,779.63,17743.98,0.203,0,9.88,2425.35,46.0,alto,0.0003,0,0,0.0008433754887864787,0.0014238921625084819
C00373,alto_riesgo,395.39,6991.57,0.417,2,1.88,3234.93,52.9,bajo,0.0417,0,5,0.8247817680009067,0.8622210222685321
C00374,medio_riesgo,680.54,6715.95,0.545,1,0.83,10216.42,7.3,medio,0.0112,0,4,0.5308623962243532,0.7299607396591501
C00375,medio_riesgo,647.7,4516.48,0.528,0,5.33,3927.44,29.9,medio,0.0094,0,4,0.24037114711999696,0.28513440914590826
C00376,medio_riesgo,649.8,9086.64,0.266,1,1.52,1498.07,2.2,medio,0.0055,0,4,0.3124117231598107,0.38620820194817906
C00377,medio_riesgo,606.33,7563.36,0.81,0,3.13,256.67,1.4,medio,0.0081,0,4,0.2289738053810005,0.2834335180359924
C00378,bajo_riesgo,730.56,11650.82,0.155,0,5.46,1922.18,57.6,medio,0.0011,0,2,0.051549122806299,0.12336576481350119
C00379,alto_riesgo,530.31,6314.98,0.484,1,6.19,2882.76,23.9,bajo,0.0176,0,3,0.469491103038126,0.5364397545438461
C00380,medio_riesgo,637.79,7972.77,0.144,0,4.2,6244.6,13.8,medio,0.0031,0,4,0.2113584418985228,0.2692008269230088
C00381,alto_riesgo,511.89,5771.78,0.159,1,2.33,5601.44,53.0,bajo,0.0141,0,3,0.6089635304240506,0.7816574935594642
C00382,alto_riesgo,562.08,5767.21,0.788,3,1.03,1504.43,3.0,bajo,0.0958,0,5,0.9009662755902577,0.9731807580688882
C00383,alto_riesgo,465.72,9474.05,0.82,2,4.02,1893.02,39.4,bajo,0.0336,0,5,0.7227243911410076,0.7847913038730763
C00384,alto_riesgo,440.69,7046.73,0.684,1,1.93,3567.55,24.2,bajo,0.0251,0,5,0.7445546441449433,0.7952766506186778
C00385,medio_riesgo,510.41,7295.85,0.261,1,3.24,6131.42,24.0,medio,0.0118,0,4,0.4180518064867447,0.4929029111643781
