ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans
C00262,bajo_riesgo,802.19,15445.11,0.077,1,8.44,749.41,59.3,medio,0.0008,0,2
C00263,alto_riesgo,528.59,5032.83,0.659,1,2.13,1273.73,11.3,bajo,0.0279,0,5
C00264,bajo_riesgo,844.04,16107.01,0.141,0,3.74,6917.45,57.8,alto,0.0003,0,0
C00265,bajo_riesgo,792.99,16169.58,0.158,0,5.24,8423.23,33.2,alto,0.0004,0,0
C00266,bajo_riesgo,782.78,14879.31,0.262,0,3.97,3183.06,33.5,alto,0.0006,0,0
C00267,bajo_riesgo,781.13,14378.39,0.088,0,6.47,2513.36,24.4,alto,0.0005,0,0
C00268,alto_riesgo,368.94,5434.72,0.538,0,0.0,1954.47,11.9,bajo,0.018,0,3
C00269,bajo_riesgo,772.24,15493.71,0.117,0,7.86,4543.43,56.2,alto,0.0004,0,0
C00270,bajo_riesgo,794.73,17657.3,0.16,0,3.3,862.8,53.4,medio,0.0003,0,2
C00271,medio_riesgo,516.34,8125.36,0.225,0,3.6,2826.16,58.9,medio,0.0047,0,4
C00272,medio_riesgo,653.4,10018.9,0.574,0,0.77,4458.8,37.0,medio,0.0033,0,4
C00273,alto_riesgo,467.51,3680.88,0.789,1,4.72,14305.78,47.6,bajo,0.0501,0,1
C00274,alto_riesgo,610.91,5016.34,0.819,1,1.72,7112.16,29.1,bajo,0.0265,0,1
C00275,medio_riesgo,548.24,10115.34,0.537,0,1.86,2675.91,4.7,medio,0.0042,0,4
C00276,medio_riesgo,599.63,10087.13,0.303,1,4.39,1825.75,51.9,bajo,0.0055,0,3
C00277,bajo_riesgo,752.31,15046.61,0.272,0,6.95,3664.01,38.6,alto,0.0006,0,0
C00278,alto_riesgo,522.46,4124.68,0.47,1,1.26,12187.43,7.5,bajo,0.0272,0,1
C00279,bajo_riesgo,784.97,16035.58,0.332,0,6.79,2932.87,49.9,medio,0.0005,0,2
C00280,bajo_riesgo,783.4,13735.93,0.315,0,0.06,4182.64,36.2,alto,0.0008,0,0
C00281,medio_riesgo,560.76,10985.81,0.273,0,4.28,3903.47,42.6,medio,0.0025,0,4
C00282,alto_riesgo,390.76,6129.22,0.602,2,4.45,6754.18,53.0,bajo,0.0615,0,5
C00283,medio_riesgo,587.21,11716.24,0.456,0,3.37,7648.94,55.1,bajo,0.0025,0,3
C00284,alto_riesgo,441.38,8301.96,0.835,0,0.0,971.22,11.9,bajo,0.0117,0,3
C00285,medio_riesgo,646.35,13697.12,0.367,1,3.2,2439.78,36.6,medio,0.0025,0,4
C00286,medio_riesgo,582.11,10101.15,0.692,0,1.37,1631.41,40.9,medio,0.0046,0,4
C00287,bajo_riesgo,780.48,15518.32,0.088,0,3.73,4207.81,38.7,medio,0.0004,0,2
C00288,medio_riesgo,550.4,7840.99,0.494,0,4.44,1977.21,34.3,medio,0.0062,0,4
C00289,alto_riesgo,468.36,7888.3,0.607,0,1.59,870.8,47.6,bajo,0.009,0,3
C00290,medio_riesgo,570.69,5776.1,0.623,1,7.9,4516.05,14.5,medio,0.0204,0,4
C00291,medio_riesgo,574.64,7875.43,0.545,1,1.65,1802.26,20.7,medio,0.0122,0,4
C00292,medio_riesgo,658.72,9360.7,0.764,0,3.97,3220.53,51.1,bajo,0.0046,0,3
C00293,alto_riesgo,416.48,4304.84,0.677,2,4.26,6982.82,21.2,bajo,0.0873,0,5
C00294,alto_riesgo,653.39,3787.61,0.783,0,3.46,11441.87,56.8,bajo,0.0144,0,1
C00295,medio_riesgo,663.13,8575.09,0.217,1,3.59,7036.02,34.8,medio,0.0055,0,4
C00296,alto_riesgo,523.89,4462.79,0.852,1,0.0,7381.26,8.6,bajo,0.0395,0,1
C00297,bajo_riesgo,806.62,12205.08,0.442,0,5.51,1423.39,3.6,alto,0.0011,0,0
C00298,bajo_riesgo,782.8,14936.5,0.079,0,8.2,1248.18,38.7,alto,0.0005,0,0
C00299,bajo_riesgo,827.54,14391.38,0.279,0,9.14,2266.29,25.1,alto,0.0006,0,0
C00300,bajo_riesgo,706.04,12749.01,0.159,0,2.83,3408.88,0.2,medio,0.001,0,2
C00301,bajo_riesgo,795.31,15442.62,0.12,0,6.27,3269.31,58.0,alto,0.0004,0,0
C00302,bajo_riesgo,805.12,12236.9,0.038,0,4.98,2975.56,10.4,medio,0.0007,0,2
C00303,alto_riesgo,657.01,3606.77,0.537,0,1.08,1906.38,37.9,bajo,0.011,0,3
C00304,bajo_riesgo,755.67,15127.49,0.341,0,2.88,2250.46,13.5,alto,0.0007,0,0
C00305,medio_riesgo,679.28,6286.79,0.451,0,3.71,11914.33,36.1,bajo,0.0055,0,1
C00306,bajo_riesgo,824.79,19326.84,0.095,0,5.0,3557.28,10.9,alto,0.0002,0,0
C00307,alto_riesgo,509.44,7317.85,0.869,0,3.28,15912.29,3.3,bajo,0.0121,0,1
C00308,medio_riesgo,587.53,6253.01,0.456,1,7.36,1692.88,16.9,bajo,0.0145,0,3
C00309,alto_riesgo,307.63,7147.77,0.391,2,0.0,1976.8,50.4,bajo,0.0505,0,5
C00310,medio_riesgo,588.16,10500.79,0.412,0,0.0,10855.76,42.4,bajo,0.003,1,1
C00311,alto_riesgo,509.64,10144.82,0.687,0,2.34,2787.99,58.8,bajo,0.0056,0,3
C00312,bajo_riesgo,844.19,15742.78,0.234,0,4.67,6329.87,58.0,alto,0.0004,0,0
C00313,bajo_riesgo,762.82,17261.34,0.319,0,3.58,3685.69,45.4,alto,0.0004,0,0
C00314,bajo_riesgo,722.01,17039.06,0.229,1,4.19,4920.18,54.7,medio,0.0009,0,2
C00315,bajo_riesgo,791.63,15008.15,0.173,0,7.96,6434.73,30.7,alto,0.0005,0,0
C00316,medio_riesgo,555.12,10855.61,0.235,1,3.68,4127.54,4.0,medio,0.0049,0,4
C00317,bajo_riesgo,819.82,10074.91,0.036,0,11.75,5398.51,9.5,medio,0.001,0,2
C00318,bajo_riesgo,719.31,18738.85,0.065,1,5.31,1627.51,56.6,alto,0.0005,0,0
C00319,bajo_riesgo,813.01,17527.42,0.261,1,4.11,841.86,2.2,medio,0.0006,0,2
C00320,medio_riesgo,675.77,5376.29,0.322,0,1.74,6471.95,26.9,medio,0.0057,0,4
C00321,medio_riesgo,594.46,11499.83,0.323,0,3.9,5312.24,52.6,medio,0.0021,0,4
C00322,medio_riesgo,578.66,8076.57,0.403,1,6.16,1746.3,4.2,medio,0.0098,0,4
C00323,alto_riesgo,414.4,4189.94,0.505,3,2.32,6317.27,58.7,bajo,0.1387,0,5
C00324,alto_riesgo,536.84,7840.0,0.417,2,3.1,3899.5,21.1,bajo,0.0235,0,5
C00325,medio_riesgo,705.94,12011.8,0.785,0,2.91,8969.35,7.1,bajo,0.0024,0,1
C00326,alto_riesgo,494.83,5441.72,0.703,0,0.0,4965.37,5.9,bajo,0.0151,0,3
C00327,bajo_riesgo,793.32,16688.98,0.022,0,5.76,902.12,50.1,medio,0.0003,0,2
C00328,alto_riesgo,552.42,5324.88,0.765,0,0.74,4578.25,38.3,bajo,0.014,0,3
C00329,bajo_riesgo,884.12,14916.78,0.063,0,2.96,3748.74,40.3,alto,0.0003,0,0
C00330,bajo_riesgo,779.72,14237.18,0.248,0,2.77,2590.62,19.5,alto,0.0006,0,0
C00331,medio_riesgo,718.75,11569.81,0.546,0,5.14,11826.31,33.7,medio,0.0019,0,4
C00332,medio_riesgo,700.64,11711.42,0.261,1,8.43,1678.86,57.8,bajo,0.0028,0,3
C00333,bajo_riesgo,808.25,16447.0,0.282,1,8.53,7358.45,18.3,alto,0.0008,0,0
C00334,bajo_riesgo,733.77,20118.28,0.143,0,5.77,1149.75,34.5,alto,0.0002,0,0
C00335,bajo_riesgo,823.62,9046.26,0.207,1,5.35,1572.24,20.1,alto,0.0031,0,0
C00336,alto_riesgo,470.29,6485.63,0.769,2,0.0,9147.1,39.7,bajo,0.0554,1,5
C00337,alto_riesgo,488.64,7659.63,0.96,1,3.57,4781.61,46.7,bajo,0.0267,0,5
C00338,medio_riesgo,520.19,8762.49,0.445,0,3.32,10042.65,52.3,bajo,0.0053,0,1
C00339,alto_riesgo,485.87,9182.99,0.205,1,2.74,3885.14,51.8,bajo,0.0082,0,3
C00340,medio_riesgo,552.53,13224.22,0.461,2,5.43,1148.88,5.9,medio,0.0082,0,4
C00341,medio_riesgo,560.39,6464.3,0.298,0,5.81,1374.95,40.1,medio,0.0063,0,4
C00342,medio_riesgo,585.67,11087.13,0.213,2,4.37,545.48,52.7,medio,0.0084,0,4
C00343,medio_riesgo,586.8,9322.56,0.625,0,3.89,5073.31,34.2,medio,0.0048,0,4
C00344,bajo_riesgo,806.53,20158.61,0.103,1,6.02,1999.95,32.9,alto,0.0003,0,0
C00345,medio_riesgo,517.28,6272.18,0.29,1,3.76,2923.87,28.0,medio,0.0147,0,4
C00346,alto_riesgo,715.08,9730.72,0.503,0,1.12,5521.43,57.8,bajo,0.0026,0,3
C00347,bajo_riesgo,767.38,12874.21,0.035,0,6.97,3763.18,38.9,medio,0.0007,0,2
C00348,bajo_riesgo,777.59,14748.03,0.46,0,5.56,4632.94,56.4,medio,0.0008,0,2
C00349,alto_riesgo,535.4,4987.5,0.411,2,0.17,1339.53,49.2,bajo,0.0407,0,5
C00350,medio_riesgo,622.97,13000.8,0.341,1,3.59,3366.26,52.4,medio,0.003,1,4
C00351,medio_riesgo,761.0,8122.68,0.252,0,3.59,2172.46,19.6,medio,0.0023,0,4
C00352,alto_riesgo,539.8,5143.56,0.471,1,3.4,5067.86,4.9,bajo,0.0212,1,3
C00353,medio_riesgo,574.25,8888.78,0.396,0,0.66,1029.96,5.3,bajo,0.0042,0,3
C00354,medio_riesgo,561.67,12034.92,0.222,0,7.84,929.26,28.8,medio,0.0019,0,2
C00355,medio_riesgo,608.38,11409.98,0.498,2,7.7,3789.05,18.8,medio,0.0104,0,4
C00356,medio_riesgo,713.1,5912.14,0.253,0,6.46,4804.2,37.2,bajo,0.0042,0,3
C00357,bajo_riesgo,706.81,10355.5,0.039,1,8.2,738.51,27.2,medio,0.0027,0,2
C00358,alto_riesgo,546.41,6264.21,0.908,1,3.79,6154.76,49.4,bajo,0.0279,0,5
C00359,medio_riesgo,499.92,4150.83,0.728,0,1.36,6359.78,40.5,medio,0.0197,0,4
C00360,medio_riesgo,597.13,10188.56,0.07,0,2.53,4932.79,17.5,medio,0.002,0,4
C00361,alto_riesgo,353.51,6083.63,0.457,0,3.88,1922.83,27.8,bajo,0.0151,0,3
C00362,alto_riesgo,435.88,5286.15,0.843,1,0.44,2793.28,56.0,bajo,0.043,0,5
C00363,bajo_riesgo,733.52,10984.31,0.244,0,8.73,1505.09,34.6,medio,0.0014,0,2
C00364,medio_riesgo,671.04,2891.23,0.44,1,5.09,3890.54,38.2,medio,0.0216,0,4
C00365,medio_riesgo,583.72,11577.59,0.547,0,4.77,2029.34,38.9,bajo,0.0028,0,3
C00366,bajo_riesgo,729.42,17567.02,0.065,0,6.96,1752.95,1.6,alto,0.0003,0,0
C00367,alto_riesgo,548.18,9078.77,0.785,1,0.13,4341.43,34.5,bajo,0.0138,0,5
C00368,alto_riesgo,518.82,7494.93,0.637,2,2.25,4114.26,39.7,bajo,0.0342,0,5
C00369,medio_riesgo,642.01,9871.71,0.384,0,4.7,7577.82,35.3,bajo,0.0028,0,3
C00370,medio_riesgo,669.94,8011.48,0.425,1,4.88,1940.34,25.7,medio,0.0078,0,4
C00371,bajo_riesgo,658.95,10533.11,0.15,0,5.29,3979.49,34.4,medio,0.0017,0,4
C00372,bajo_riesgo,779.63,17743.98,0.203,0,9.88,2425.35,46.0,alto,0.0003,0,0
C00373,alto_riesgo,395.39,6991.57,0.417,2,1.88,3234.93,52.9,bajo,0.0417,0,5
C00374,medio_riesgo,680.54,6715.95,0.545,1,0.83,10216.42,7.3,medio,0.0112,0,4
C00375,medio_riesgo,647.7,4516.48,0.528,0,5.33,3927.44,29.9,medio,0.0094,0,4
C00376,medio_riesgo,649.8,9086.64,0.266,1,1.52,1498.07,2.2,medio,0.0055,0,4
C00377,medio_riesgo,606.33,7563.36,0.81,0,3.13,256.67,1.4,medio,0.0081,0,4
C00378,bajo_riesgo,730.56,11650.82,0.155,0,5.46,1922.18,57.6,medio,0.0011,0,2
C00379,alto_riesgo,530.31,6314.98,0.484,1,6.19,2882.76,23.9,bajo,0.0176,0,3
C00380,medio_riesgo,637.79,7972.77,0.144,0,4.2,6244.6,13.8,medio,0.0031,0,4
C00381,alto_riesgo,511.89,5771.78,0.159,1,2.33,5601.44,53.0,bajo,0.0141,0,3
C00382,alto_riesgo,562.08,5767.21,0.788,3,1.03,1504.43,3.0,bajo,0.0958,0,5
C00383,alto_riesgo,465.72,9474.05,0.82,2,4.02,1893.02,39.4,bajo,0.0336,0,5
C00384,alto_riesgo,440.69,7046.73,0.684,1,1.93,3567.55,24.2,bajo,0.0251,0,5
C00385,medio_riesgo,510.41,7295.85,0.261,1,3.24,6131.42,24.0,medio,0.0118,0,4
C00386,bajo_riesgo,794.13,12969.3,0.042,0,3.65,1108.26,30.0,alto,0.0006,0,0
C00387,bajo_riesgo,765.05,15625.67,0.064,0,9.08,395.03,51.7,alto,0.0004,0,0
C00388,alto_riesgo,352.38,1971.97,0.6,2,1.2,6022.87,49.0,bajo,0.1442,1,5
C00389,medio_riesgo,653.26,7230.79,0.375,1,6.03,6705.22,2.3,bajo,0.009,0,3
C00390,medio_riesgo,629.79,11631.77,0.535,1,6.37,2108.06,15.6,medio,0.0049,0,4
C00391,medio_riesgo,584.46,8541.72,0.214,2,5.16,15213.66,55.3,medio,0.014,0,4
C00392,bajo_riesgo,762.02,15970.33,0.197,0,6.44,4829.84,54.2,medio,0.0005,0,2
C00393,alto_riesgo,508.1,1984.17,0.731,0,6.92,2598.11,46.1,bajo,0.0295,0,3
C00394,bajo_riesgo,862.42,14623.89,0.016,0,6.58,3059.8,33.3,alto,0.0004,0,0
C00395,bajo_riesgo,775.0,14456.89,0.122,0,6.38,4261.68,47.3,alto,0.0005,0,0
C00396,bajo_riesgo,857.21,21909.87,0.088,0,8.93,2723.36,11.5,alto,0.0001,0,0
C00397,alto_riesgo,445.79,7237.67,0.787,0,0.44,11325.55,5.9,bajo,0.0135,0,1
C00398,alto_riesgo,510.01,6580.83,0.57,3,5.09,15640.37,56.6,bajo,0.075,0,1
C00399,bajo_riesgo,806.41,14167.84,0.281,0,4.99,3761.85,59.4,medio,0.0006,0,2
C00400,alto_riesgo,536.83,6942.87,0.719,4,3.27,4876.7,28.9,bajo,0.1436,0,5
C00401,medio_riesgo,563.15,5588.78,0.469,0,0.67,648.79,53.0,medio,0.0091,0,4
C00402,bajo_riesgo,708.99,15172.97,0.1,0,3.98,2412.0,15.2,medio,0.0006,0,2
C00403,medio_riesgo,613.79,7597.44,0.339,1,3.78,1833.32,9.3,bajo,0.009,0,3
C00404,bajo_riesgo,839.66,18725.38,0.268,0,5.66,1579.72,5.6,alto,0.0002,0,0
C00405,bajo_riesgo,781.97,12475.66,0.23,0,5.74,697.14,58.4,alto,0.0009,0,0
C00406,bajo_riesgo,861.77,19208.51,0.062,0,7.31,1954.01,24.6,alto,0.0002,0,0
C00407,bajo_riesgo,830.3,19045.22,0.119,0,5.61,1730.4,15.5,alto,0.0002,0,0
C00408,bajo_riesgo,726.56,10980.65,0.163,1,7.34,1242.9,55.7,alto,0.0027,0,0
C00409,alto_riesgo,557.15,4206.67,0.444,4,0.0,5329.84,58.2,bajo,0.1638,0,5
C00410,bajo_riesgo,855.93,19042.02,0.231,0,7.19,2023.84,2.9,alto,0.0002,0,0
C00411,medio_riesgo,566.97,11251.1,0.572,1,4.67,1281.57,38.6,bajo,0.0066,0,3
C00412,medio_riesgo,610.62,9752.2,0.309,0,7.4,6822.75,58.1,bajo,0.0028,0,3
C00413,medio_riesgo,648.81,9163.94,0.481,0,6.36,6420.45,8.1,bajo,0.0035,0,3
C00414,alto_riesgo,446.41,4485.86,0.671,1,0.26,2695.46,47.2,bajo,0.0399,0,5
C00415,bajo_riesgo,790.51,16888.77,0.284,0,9.02,3947.24,13.4,medio,0.0004,0,2
C00416,medio_riesgo,492.56,8437.56,0.286,0,6.74,803.8,27.9,bajo,0.0051,0,3
C00417,alto_riesgo,461.19,7848.69,0.797,3,0.0,2984.69,18.8,bajo,0.0873,0,5
C00418,medio_riesgo,619.05,6278.93,0.428,0,4.18,9432.44,24.3,bajo,0.0064,0,1
C00419,alto_riesgo,355.88,8106.1,0.568,0,0.04,2245.87,44.9,bajo,0.0115,0,3
C00420,bajo_riesgo,730.25,10633.49,0.059,1,4.57,5186.43,21.8,alto,0.0025,0,0
C00421,bajo_riesgo,754.45,13328.91,0.181,0,6.41,4484.0,39.9,alto,0.0008,0,0
C00422,medio_riesgo,608.75,7760.89,0.52,0,4.1,1514.7,26.4,medio,0.0055,0,4
C00423,medio_riesgo,600.13,10787.95,0.422,0,3.05,12486.17,15.4,medio,0.0027,0,4
C00424,bajo_riesgo,821.66,12491.48,0.135,0,8.0,1391.21,20.4,alto,0.0007,0,0
C00425,medio_riesgo,574.96,13369.63,0.259,1,6.5,3545.11,58.3,medio,0.0029,0,4
C00426,bajo_riesgo,744.01,10641.56,0.053,0,4.23,3444.87,21.5,medio,0.0012,0,2
C00427,bajo_riesgo,722.71,13855.29,0.224,0,5.02,1520.37,29.6,alto,0.0008,0,0
C00428,bajo_riesgo,765.61,14187.22,0.091,0,5.13,2128.85,7.6,medio,0.0006,0,2
C00429,alto_riesgo,409.49,2290.94,0.594,0,3.19,7058.11,55.8,bajo,0.0316,0,1
C00430,medio_riesgo,624.86,7623.99,0.519,1,2.87,5417.51,9.8,bajo,0.0107,0,3
C00431,bajo_riesgo,792.1,13068.7,0.112,0,1.93,2036.14,58.0,medio,0.0007,0,2
C00432,alto_riesgo,522.29,10415.69,0.696,1,4.09,9242.06,50.0,bajo,0.0103,0,1
C00433,medio_riesgo,644.51,2864.73,0.18,0,6.21,3744.77,30.6,medio,0.0087,0,4
C00434,bajo_riesgo,762.09,11933.88,0.175,0,6.48,2113.66,17.2,alto,0.001,0,0
C00435,alto_riesgo,440.26,6963.11,0.673,0,0.22,9135.55,35.6,bajo,0.0127,0,1
C00436,alto_riesgo,539.36,4490.55,0.862,1,2.42,3695.95,13.0,bajo,0.038,0,5
C00437,medio_riesgo,634.07,8198.36,0.635,0,4.38,3777.25,38.5,medio,0.0053,0,4
C00438,alto_riesgo,384.36,3407.49,0.669,1,2.82,375.9,4.8,bajo,0.0583,0,5
C00439,alto_riesgo,476.27,3559.33,0.895,2,1.46,6269.17,5.0,bajo,0.1075,0,5
C00440,alto_riesgo,546.91,7599.77,0.499,1,1.43,9721.95,36.5,bajo,0.0132,0,1
C00441,bajo_riesgo,755.57,16684.8,0.104,0,5.73,1082.48,30.7,alto,0.0004,0,0
C00442,medio_riesgo,622.01,9462.31,0.213,1,5.01,4307.77,21.2,medio,0.0052,0,4
C00443,bajo_riesgo,793.18,10923.59,0.142,0,4.19,1994.76,24.1,alto,0.0011,0,0
C00444,bajo_riesgo,789.57,16685.19,0.047,0,4.96,1135.78,2.9,alto,0.0003,0,0
C00445,bajo_riesgo,809.96,17484.53,0.268,0,5.45,2089.44,6.1,alto,0.0003,0,0
C00446,medio_riesgo,542.69,10550.28,0.326,0,5.94,2651.02,49.3,bajo,0.003,0,3
C00447,alto_riesgo,550.52,4005.32,0.875,1,1.29,9354.46,43.6,bajo,0.041,0,1
C00448,alto_riesgo,539.27,8926.22,0.487,2,0.39,4112.3,46.9,bajo,0.0205,0,5
C00449,medio_riesgo,650.52,8520.4,0.228,0,7.04,5194.76,9.9,medio,0.0029,0,4
C00450,alto_riesgo,455.74,6465.98,0.581,1,3.58,793.16,56.6,bajo,0.0238,0,3
C00451,alto_riesgo,531.92,5461.24,0.698,1,1.26,3187.6,10.3,bajo,0.0266,0,5
C00452,medio_riesgo,529.25,9236.73,0.176,1,4.41,2234.95,58.3,medio,0.0069,0,4
C00453,alto_riesgo,424.62,7361.84,0.309,1,9.01,12144.1,35.6,bajo,0.0159,0,1
C00454,bajo_riesgo,809.63,16957.36,0.24,0,6.16,3451.19,11.6,alto,0.0003,0,0
C00455,alto_riesgo,466.49,2820.38,0.721,1,0.0,2785.34,55.8,bajo,0.0548,0,5
C00456,alto_riesgo,618.27,3766.1,0.869,2,1.57,1517.63,13.2,bajo,0.0682,0,5
C00457,medio_riesgo,641.26,10224.71,0.273,0,6.81,2446.9,7.0,medio,0.0023,0,4
C00458,medio_riesgo,697.35,10513.39,0.389,0,4.2,3782.54,10.2,medio,0.0021,0,4
C00459,bajo_riesgo,797.1,14266.33,0.047,0,3.54,3785.2,23.0,medio,0.0005,0,2
C00460,bajo_riesgo,803.61,15625.33,0.123,1,10.8,2650.32,2.5,alto,0.0008,0,0
C00461,medio_riesgo,632.76,8482.63,0.099,1,1.93,2346.91,54.7,bajo,0.0053,0,3
C00462,bajo_riesgo,778.98,16251.92,0.007,0,9.21,2283.12,29.7,medio,0.0003,0,2
C00463,bajo_riesgo,724.76,14807.48,0.126,0,8.43,8301.22,26.2,alto,0.0006,0,0
C00464,alto_riesgo,535.29,7783.93,0.672,2,4.12,7663.83,41.1,bajo,0.0321,0,5
C00465,medio_riesgo,704.26,12158.01,0.529,0,4.54,888.46,31.9,medio,0.0017,0,4
C00466,medio_riesgo,611.18,5121.67,0.176,0,4.66,5223.08,53.7,bajo,0.0061,0,3
C00467,alto_riesgo,461.8,2608.38,0.838,3,0.34,12857.8,32.5,bajo,0.2224,0,1
C00468,bajo_riesgo,824.33,15119.88,0.193,0,7.83,2978.22,38.8,alto,0.0004,0,0
C00469,bajo_riesgo,848.07,12607.42,0.178,0,7.21,3357.19,18.1,medio,0.0007,0,2
C00470,alto_riesgo,568.34,8562.0,0.692,1,2.81,2404.53,52.8,bajo,0.0129,0,3
C00471,medio_riesgo,567.24,8877.55,0.318,1,5.64,4385.75,49.6,bajo,0.0078,0,3
C00472,medio_riesgo,691.4,9673.36,0.09,0,3.33,8277.21,55.5,bajo,0.0017,0,3
C00473,medio_riesgo,713.85,6857.92,0.546,0,3.22,3562.22,19.5,bajo,0.0049,0,3
C00474,bajo_riesgo,815.67,12635.08,0.271,0,3.11,2788.48,25.3,alto,0.0008,0,0
C00475,bajo_riesgo,818.93,15159.37,0.012,0,6.25,2112.93,56.7,alto,0.0004,0,0
C00476,medio_riesgo,659.39,1885.86,0.607,0,3.49,1549.36,36.8,medio,0.0167,0,4
C00477,bajo_riesgo,797.3,18536.83,0.125,0,5.89,9368.4,31.6,alto,0.0002,0,0
C00478,medio_riesgo,722.62,9972.53,0.48,0,2.15,3485.96,38.3,medio,0.0024,0,4
C00479,medio_riesgo,632.2,5348.2,0.311,0,5.63,647.01,55.4,medio,0.0064,0,4
C00480,bajo_riesgo,764.26,14655.69,0.148,0,5.03,2185.93,39.1,alto,0.0006,0,0
C00481,alto_riesgo,482.29,6940.96,0.402,2,0.0,8729.57,41.8,bajo,0.0322,0,5
C00482,alto_riesgo,352.51,3987.71,0.816,1,0.56,4324.3,42.8,bajo,0.0675,0,5
C00483,medio_riesgo,607.84,11104.12,0.281,0,4.6,2486.86,23.0,medio,0.0021,0,4
C00484,medio_riesgo,596.39,10062.96,0.643,0,5.38,3443.13,24.3,medio,0.0042,0,4
C00485,bajo_riesgo,735.8,17034.89,0.017,0,8.01,535.66,23.5,medio,0.0003,0,2
C00486,bajo_riesgo,780.39,15430.01,0.068,0,5.34,4771.9,54.7,alto,0.0004,0,0
C00487,bajo_riesgo,769.76,16725.49,0.33,0,7.26,3325.79,39.6,alto,0.0004,0,0
C00488,alto_riesgo,547.21,7807.61,0.554,2,4.85,19042.37,58.8,bajo,0.0269,0,1
C00489,alto_riesgo,432.08,5823.56,0.695,2,1.31,6353.49,4.3,bajo,0.0643,0,5
C00490,bajo_riesgo,803.58,17010.3,0.097,0,3.16,1537.85,43.1,alto,0.0003,0,0
C00491,bajo_riesgo,767.86,12953.69,0.091,0,8.28,5246.47,12.1,alto,0.0007,0,0
C00492,medio_riesgo,664.4,8937.82,0.321,1,3.97,11441.01,31.2,medio,0.0058,0,4
C00493,bajo_riesgo,760.7,14369.88,0.134,0,5.74,3805.15,7.6,alto,0.0006,0,0
C00494,medio_riesgo,738.88,6352.58,0.285,2,3.6,4296.02,0.1,medio,0.0148,0,4
C00495,medio_riesgo,622.15,8935.45,0.112,0,4.96,1680.98,10.2,bajo,0.0026,0,3
C00496,bajo_riesgo,782.7,12431.84,0.29,1,5.34,2517.9,41.1,alto,0.002,0,0
C00497,bajo_riesgo,785.92,15595.21,0.121,0,3.07,2694.44,25.3,alto,0.0004,0,0
C00498,bajo_riesgo,783.94,10857.3,0.232,0,6.99,3390.51,13.4,medio,0.0012,0,2
C00499,alto_riesgo,558.73,8405.25,0.63,0,4.85,4989.66,40.4,bajo,0.0064,0,3
C00500,bajo_riesgo,761.92,19311.67,0.294,0,7.9,3344.37,4.1,alto,0.0003,0,0
C00501,alto_riesgo,473.89,9198.92,0.415,1,1.47,690.92,7.2,bajo,0.0108,0,3
C00502,bajo_riesgo,802.28,12673.54,0.152,1,7.79,1189.38,56.3,alto,0.0015,0,0
C00503,medio_riesgo,593.8,6410.67,0.653,0,0.99,563.01,20.2,medio,0.0088,0,4
C00504,medio_riesgo,758.52,8652.61,0.402,0,2.53,2173.24,50.6,bajo,0.0025,0,3
C00505,medio_riesgo,729.31,14377.32,0.289,0,9.82,2988.86,40.2,medio,0.0008,0,2
C00506,alto_riesgo,520.47,4256.85,0.744,2,1.26,3377.15,54.3,bajo,0.0711,0,5
C00507,bajo_riesgo,718.5,9337.97,0.33,0,6.08,4463.94,46.2,alto,0.0023,0,0
C00508,bajo_riesgo,790.36,17121.99,0.104,0,7.38,305.79,14.2,alto,0.0003,0,0
C00509,medio_riesgo,611.04,7789.45,0.455,1,3.32,6979.04,40.1,bajo,0.01,0,3
C00510,bajo_riesgo,847.64,18000.65,0.325,0,7.51,5745.03,22.9,alto,0.0003,0,0
C00511,bajo_riesgo,746.39,15183.51,0.259,0,4.82,349.42,39.1,medio,0.0006,0,2
C00512,medio_riesgo,604.28,8680.71,0.253,0,1.18,7055.16,30.2,medio,0.0033,0,4
C00513,medio_riesgo,600.68,8422.96,0.283,1,3.94,957.7,19.3,medio,0.0074,0,4
C00514,medio_riesgo,552.85,12406.71,0.209,0,0.0,5284.54,49.8,medio,0.0018,0,4
C00515,bajo_riesgo,795.86,10952.05,0.105,0,6.4,1473.4,33.2,medio,0.001,0,2
C00516,bajo_riesgo,740.29,10513.56,0.244,0,6.99,495.09,46.2,alto,0.0015,0,0
C00517,bajo_riesgo,778.18,16310.67,0.127,0,6.62,1582.69,27.3,alto,0.0004,0,0
C00518,medio_riesgo,702.88,13971.79,0.398,0,3.13,3145.55,58.9,medio,0.001,0,4
C00519,bajo_riesgo,764.29,15616.31,0.231,0,3.68,2187.72,32.7,alto,0.0005,0,0
C00520,alto_riesgo,554.97,8500.99,0.432,1,3.06,13070.94,44.2,bajo,0.01,0,1
C00521,bajo_riesgo,730.95,14677.81,0.134,0,4.68,3284.57,27.1,medio,0.0006,0,2
C00522,medio_riesgo,623.67,8604.65,0.204,2,3.82,6731.47,47.7,bajo,0.0122,0,5
C00523,bajo_riesgo,773.55,11294.93,0.08,1,6.26,3547.05,57.4,alto,0.002,0,0
C00524,alto_riesgo,599.93,5855.12,0.405,1,5.28,20468.3,46.1,bajo,0.0143,0,1
C00525,medio_riesgo,580.31,10221.46,0.45,0,2.46,4710.35,44.5,medio,0.0034,0,4
